SUMLEV,STATE,COUNTY,PLACE,NAME,STNAME,CENSUS2010POP,POPESTIMATE2017
71,39,57,38374,Jamestown,Ohio,1993,2088
71,39,57,99990,Balance of Silvercreekship,Ohio,1745,1779
61,39,57,0,Spring Valleyship,Ohio,2581,2676
71,39,57,74216,Spring Valley,Ohio,479,494
71,39,57,99990,Balance of Spring Valleyship,Ohio,2102,2182
61,39,57,0,Sugarcreekship,Ohio,8041,8366
71,39,57,13190,Centerville,Ohio,2,2
71,39,57,99990,Balance of Sugarcreekship,Ohio,8039,8364
61,39,57,0,Xenia,Ohio,25719,26562
71,39,57,86772,Xenia,Ohio,25719,26562
61,39,57,0,Xeniaship,Ohio,6537,6335
71,39,57,25914,Fairborn,Ohio,A,5
71,39,57,99990,Balance of Xeniaship,Ohio,A,6330
50,39,59,0,Guernsey County,Ohio,40087,39093
157,39,59,10716,Byesville,Ohio,2438,2371
157,39,59,10996,Cambridge,Ohio,10635,10411
157,39,59,19694,Cumberland,Ohio,367,353
157,39,59,26348,Fairview,Ohio,83,80
157,39,59,44954,Lore City,Ohio,325,315
157,39,59,58226,Old Washington,Ohio,279,268
157,39,59,63436,Pleasant City,Ohio,447,433
157,39,59,65116,Quaker City,Ohio,502,486
157,39,59,71360,Senecaville,Ohio,457,443
157,39,59,99990,Balance of Guernsey County,Ohio,24425,23933
61,39,59,0,Adamsship,Ohio,2036,2001
61,39,59,0,Cambridgeship,Ohio,14570,14220
71,39,59,10996,Cambridge,Ohio,10635,10405
71,39,59,99990,Balance of Cambridgeship,Ohio,3935,3815
61,39,59,0,Centership,Ohio,1813,1769
71,39,59,44954,Lore City,Ohio,102,99
71,39,59,99990,Balance of Centership,Ohio,1711,1670
61,39,59,0,Jacksonship,Ohio,5220,5074
71,39,59,10716,Byesville,Ohio,2438,2371
71,39,59,10996,Cambridge,Ohio,0,6
71,39,59,99990,Balance of Jacksonship,Ohio,2782,2697
61,39,59,0,Jeffersonship,Ohio,86,76
61,39,59,0,Knoxship,Ohio,566,552
61,39,59,0,Libertyship,Ohio,946,916
61,39,59,0,Londonderryship,Ohio,727,713
61,39,59,0,Madisonship,Ohio,904,893
61,39,59,0,Millwoodship,Ohio,1419,1382
71,39,59,65116,Quaker City,Ohio,502,486
71,39,59,99990,Balance of Millwoodship,Ohio,788,896
61,39,59,0,Monroeship,Ohio,747,726
61,39,59,0,Oxfordship,Ohio,809,786
71,39,59,26348,Fairview,Ohio,83,80
71,39,59,99990,Balance of Oxfordship,Ohio,726,706
61,39,59,0,Richlandship,Ohio,2082,2027
71,39,59,44954,Lore City,Ohio,96,95
71,39,59,71360,Senecaville,Ohio,457,443
71,39,59,99990,Balance of Richlandship,Ohio,1529,1489
61,39,59,0,Spencership,Ohio,1071,1041
71,39,59,19694,Cumberland,Ohio,367,353
71,39,59,99990,Balance of Spencership,Ohio,704,688
61,39,59,0,Valleyship,Ohio,2263,2200
71,39,59,63436,Pleasant City,Ohio,447,433
71,39,59,99990,Balance of Valleyship,Ohio,1816,1767
61,39,59,0,Washingtonship,Ohio,456,440
61,39,59,0,Westlandship,Ohio,2073,2026
61,39,59,0,Wheelingship,Ohio,686,677
61,39,59,0,Willsship,Ohio,1613,1574
71,39,59,44954,Lore City,Ohio,127,121
71,39,59,58226,Old Washington,Ohio,279,268
71,39,59,99990,Balance of Willsship,Ohio,1207,1185
50,39,61,0,Hamilton County,Ohio,802374,813822
157,39,61,436,Addyston,Ohio,938,944
157,39,61,1672,Amberley,Ohio,3585,3778
157,39,61,2428,Arlington Heights,Ohio,745,740
157,39,61,7300,Blue Ash,Ohio,12114,12199
157,39,61,14128,Cheviot,Ohio,8375,8292
157,39,61,15000,Cincinnati,Ohio,296943,301301
157,39,61,16028,Cleves,Ohio,3234,3422
157,39,61,21266,Deer Park,Ohio,5736,5679
157,39,61,25186,Elmwood Place,Ohio,2188,2194
157,39,61,25802,Evendale,Ohio,2767,2864
157,39,61,25942,Fairfax,Ohio,1699,1707
157,39,61,25970,Fairfield,Ohio,0,0
157,39,61,27706,Forest Park,Ohio,18720,18690
157,39,61,30380,Glendale,Ohio,2155,2180
157,39,61,30786,Golf Manor,Ohio,3611,3532
157,39,61,32158,Greenhills,Ohio,3615,3597
157,39,61,33838,Harrison,Ohio,9897,11300
157,39,61,43722,Lincoln Heights,Ohio,3286,3334
157,39,61,44366,Lockland,Ohio,3449,3462
157,39,61,45108,Loveland,Ohio,9348,9899
157,39,61,46312,Madeira,Ohio,8726,9149
157,39,61,47600,Mariemont,Ohio,3403,3433
157,39,61,50176,Milford,Ohio,29,22
157,39,61,51716,Montgomery,Ohio,10251,10746
157,39,61,52752,Mount Healthy,Ohio,6098,6063
157,39,61,55678,Newtown,Ohio,2672,2662
157,39,61,56182,North Bend,Ohio,857,867
157,39,61,56322,North College Hill,Ohio,9397,9309
157,39,61,57386,Norwood,Ohio,19207,19870
157,39,61,65732,Reading,Ohio,10385,10260
157,39,61,69470,St. Bernard,Ohio,4368,4363
157,39,61,71892,Sharonville,Ohio,11197,11376
157,39,61,72522,Silverton,Ohio,4788,4753
157,39,61,74104,Springdale,Ohio,11223,11213
157,39,61,76428,Terrace Park,Ohio,2251,2289
157,39,61,76582,The Village of Indian Hill,Ohio,5785,5874
157,39,61,86366,Woodlawn,Ohio,3294,3298
157,39,61,86730,Wyoming,Ohio,8428,8536
157,39,61,99990,Balance of Hamilton County,Ohio,287610,290625
61,39,61,0,Amberley,Ohio,3585,3778
71,39,61,1672,Amberley,Ohio,3585,3778
61,39,61,0,Andersonship,Ohio,43446,43969
61,39,61,0,Arlington Heights,Ohio,745,740
71,39,61,2428,Arlington Heights,Ohio,745,740
61,39,61,0,Blue Ash,Ohio,12114,12199
71,39,61,7300,Blue Ash,Ohio,12114,12199
61,39,61,0,Cheviot,Ohio,8375,8292
71,39,61,14128,Cheviot,Ohio,8375,8292
61,39,61,0,Cincinnati,Ohio,296943,301301
71,39,61,15000,Cincinnati,Ohio,296943,301301
61,39,61,0,Colerainship,Ohio,58499,59217
61,39,61,0,Columbiaship,Ohio,4532,4502
61,39,61,0,Crosbyship,Ohio,2767,2808
71,39,61,33838,Harrison,Ohio,6,33
71,39,61,99990,Balance of Crosbyship,Ohio,2761,2775
61,39,61,0,Deer Park,Ohio,5736,5679
71,39,61,21266,Deer Park,Ohio,5736,5679
61,39,61,0,Delhiship,Ohio,29510,29686
61,39,61,0,Elmwood Place,Ohio,2188,2194
71,39,61,25186,Elmwood Place,Ohio,2188,2194
61,39,61,0,Evendale,Ohio,2767,2864
71,39,61,25802,Evendale,Ohio,2767,2864
61,39,61,0,Fairfax,Ohio,1699,1707
71,39,61,25942,Fairfax,Ohio,1699,1707
61,39,61,0,Fairfield,Ohio,0,0
71,39,61,25970,Fairfield,Ohio,0,0
61,39,61,0,Forest Park,Ohio,18720,18690
71,39,61,27706,Forest Park,Ohio,18720,18690
61,39,61,0,Glendale,Ohio,2155,2180
71,39,61,30380,Glendale,Ohio,2155,2180
61,39,61,0,Golf Manor,Ohio,3611,3532
71,39,61,30786,Golf Manor,Ohio,3611,3532
61,39,61,0,Greenship,Ohio,58370,59042
61,39,61,0,Greenhills,Ohio,3615,3597
71,39,61,32158,Greenhills,Ohio,3615,3597
61,39,61,0,Harrisonship,Ohio,13934,15547
71,39,61,33838,Harrison,Ohio,9891,11267
71,39,61,99990,Balance of Harrisonship,Ohio,4043,4280
61,39,61,0,Lincoln Heights,Ohio,3286,3334
71,39,61,43722,Lincoln Heights,Ohio,3286,3334
61,39,61,0,Lockland,Ohio,3449,3462
71,39,61,44366,Lockland,Ohio,3449,3462
61,39,61,0,Loveland,Ohio,9348,9899
71,39,61,45108,Loveland,Ohio,9348,9899
61,39,61,0,Madeira,Ohio,8726,9149
71,39,61,46312,Madeira,Ohio,8726,9149
61,39,61,0,Mariemont,Ohio,3403,3433
71,39,61,47600,Mariemont,Ohio,3403,3433
61,39,61,0,Miamiship,Ohio,15757,16040
71,39,61,436,Addyston,Ohio,938,944
71,39,61,16028,Cleves,Ohio,3231,3417
71,39,61,56182,North Bend,Ohio,857,867
71,39,61,99990,Balance of Miamiship,Ohio,10731,10812
61,39,61,0,Milford,Ohio,29,22
71,39,61,50176,Milford,Ohio,29,22
61,39,61,0,Montgomery,Ohio,10251,10746
71,39,61,51716,Montgomery,Ohio,10251,10746
61,39,61,0,Mount Healthy,Ohio,6098,6063
71,39,61,52752,Mount Healthy,Ohio,6098,6063
61,39,61,0,Newtown,Ohio,2672,2662
71,39,61,55678,Newtown,Ohio,2672,2662
61,39,61,0,North College Hill,Ohio,9397,9309
71,39,61,56322,North College Hill,Ohio,9397,9309
61,39,61,0,Norwood,Ohio,19207,19870
71,39,61,57386,Norwood,Ohio,19207,19870
61,39,61,0,Reading,Ohio,10385,10260
71,39,61,65732,Reading,Ohio,10385,10260
61,39,61,0,St. Bernard,Ohio,4368,4363
71,39,61,69470,St. Bernard,Ohio,4368,4363
61,39,61,0,Sharonville,Ohio,11197,11376
71,39,61,71892,Sharonville,Ohio,11197,11376
61,39,61,0,Silverton,Ohio,4788,4753
71,39,61,72522,Silverton,Ohio,4788,4753
61,39,61,0,Springdale,Ohio,11223,11213
71,39,61,74104,Springdale,Ohio,11223,11213
61,39,61,0,Springfieldship,Ohio,36319,36572
61,39,61,0,Sycamoreship,Ohio,19200,19422
61,39,61,0,Symmesship,Ohio,14683,14876
61,39,61,0,Terrace Park,Ohio,2251,2289
71,39,61,76428,Terrace Park,Ohio,2251,2289
61,39,61,0,The Village of Indian Hill,Ohio,5785,5874
71,39,61,76582,The Village of Indian Hill,Ohio,5785,5874
61,39,61,0,Whitewatership,Ohio,5519,5477
71,39,61,16028,Cleves,Ohio,3,5
71,39,61,99990,Balance of Whitewatership,Ohio,5516,5472
61,39,61,0,Woodlawn,Ohio,3294,3298
71,39,61,86366,Woodlawn,Ohio,3294,3298
61,39,61,0,Wyoming,Ohio,8428,8536
71,39,61,86730,Wyoming,Ohio,8428,8536
50,39,63,0,Hancock County,Ohio,74782,75754
157,39,63,2316,Arcadia,Ohio,590,594
157,39,63,2400,Arlington,Ohio,1455,1450
157,39,63,5662,Benton Ridge,Ohio,299,295
157,39,63,7426,Bluffton,Ohio,173,168
157,39,63,27048,Findlay,Ohio,41202,41321
157,39,63,28014,Fostoria,Ohio,2932,2909
157,39,63,38948,Jenera,Ohio,221,217
157,39,63,45808,McComb,Ohio,1648,1643
157,39,63,52598,Mount Blanchard,Ohio,492,483
157,39,63,52668,Mount Cory,Ohio,204,198
157,39,63,65634,Rawson,Ohio,570,562
157,39,63,79394,Van Buren,Ohio,328,420
157,39,63,79534,Vanlue,Ohio,359,358
157,39,63,99990,Balance of Hancock County,Ohio,24309,25136
61,39,63,0,Allenship,Ohio,2533,2622
71,39,63,79394,Van Buren,Ohio,328,420
71,39,63,99990,Balance of Allenship,Ohio,2205,2202
61,39,63,0,Amandaship,Ohio,1024,1024
71,39,63,79534,Vanlue,Ohio,359,358
71,39,63,99990,Balance of Amandaship,Ohio,665,666
61,39,63,0,Arlington,Ohio,1455,1450
71,39,63,2400,Arlington,Ohio,1455,1450
61,39,63,0,Biglickship,Ohio,1106,1096
61,39,63,0,Blanchardship,Ohio,1123,1112
71,39,63,5662,Benton Ridge,Ohio,299,295
71,39,63,99990,Balance of Blanchardship,Ohio,824,817
61,39,63,0,Cassship,Ohio,993,1003
61,39,63,0,Delawareship,Ohio,1285,1304
71,39,63,52598,Mount Blanchard,Ohio,492,483
71,39,63,99990,Balance of Delawareship,Ohio,793,821
61,39,63,0,Eagleship,Ohio,1084,1152
61,39,63,0,Findlay,Ohio,41202,41321
71,39,63,27048,Findlay,Ohio,41202,41321
61,39,63,0,Jacksonship,Ohio,1065,1079
61,39,63,0,Libertyship,Ohio,6660,7170
61,39,63,0,Madisonship,Ohio,844,834
61,39,63,0,Marionship,Ohio,2759,2979
61,39,63,0,Orangeship,Ohio,1348,1348
71,39,63,7426,Bluffton,Ohio,173,168
71,39,63,99990,Balance of Orangeship,Ohio,1175,1180
61,39,63,0,Pleasantship,Ohio,2471,2453
71,39,63,45808,McComb,Ohio,1648,1643
71,39,63,99990,Balance of Pleasantship,Ohio,823,810
61,39,63,0,Portageship,Ohio,692,703
61,39,63,0,Unionship,Ohio,1783,1761
71,39,63,52668,Mount Cory,Ohio,204,198
71,39,63,65634,Rawson,Ohio,570,562
71,39,63,99990,Balance of Unionship,Ohio,1009,1001
61,39,63,0,Van Burenship,Ohio,915,928
71,39,63,38948,Jenera,Ohio,221,217
71,39,63,99990,Balance of Van Burenship,Ohio,694,711
61,39,63,0,Washingtonship,Ohio,4440,4415
71,39,63,2316,Arcadia,Ohio,590,594
71,39,63,28014,Fostoria,Ohio,2932,2909
71,39,63,99990,Balance of Washingtonship,Ohio,918,912
50,39,65,0,Hardin County,Ohio,32058,31364
157,39,65,198,Ada,Ohio,5952,5605
157,39,65,1210,Alger,Ohio,860,836
157,39,65,22946,Dunkirk,Ohio,875,847
157,39,65,27636,Forest,Ohio,1461,1435
157,39,65,39886,Kenton,Ohio,8262,8135
157,39,65,46046,McGuffey,Ohio,501,488
157,39,65,53144,Mount Victory,Ohio,627,607
157,39,65,61182,Patterson,Ohio,139,133
157,39,65,67118,Ridgeway,Ohio,226,218
157,39,65,99990,Balance of Hardin County,Ohio,13155,13060
61,39,65,0,Blanchardship,Ohio,1533,1500
71,39,65,22946,Dunkirk,Ohio,875,847
71,39,65,99990,Balance of Blanchardship,Ohio,658,653
61,39,65,0,Buckship,Ohio,2449,2437
71,39,65,39886,Kenton,Ohio,1379,1351
71,39,65,99990,Balance of Buckship,Ohio,1070,1086
61,39,65,0,Cessnaship,Ohio,494,488
61,39,65,0,Dudleyship,Ohio,1438,1394
61,39,65,0,Goshenship,Ohio,562,707
61,39,65,0,Haleship,Ohio,1590,1561
71,39,65,53144,Mount Victory,Ohio,627,607
71,39,65,67118,Ridgeway,Ohio,226,218
71,39,65,99990,Balance of Haleship,Ohio,737,736
61,39,65,0,Jacksonship,Ohio,2098,2066
71,39,65,27636,Forest,Ohio,1461,1435
71,39,65,61182,Patterson,Ohio,139,133
71,39,65,99990,Balance of Jacksonship,Ohio,498,498
61,39,65,0,Libertyship,Ohio,7712,7312
71,39,65,198,Ada,Ohio,5952,5605
71,39,65,99990,Balance of Libertyship,Ohio,1760,1707
61,39,65,0,Lynnship,Ohio,572,555
61,39,65,0,McDonaldship,Ohio,862,839
61,39,65,0,Marionship,Ohio,2440,2369
71,39,65,1210,Alger,Ohio,860,836
71,39,65,46046,McGuffey,Ohio,501,488
71,39,65,99990,Balance of Marionship,Ohio,1079,1045
61,39,65,0,Pleasantship,Ohio,8338,8211
71,39,65,39886,Kenton,Ohio,6883,6784
71,39,65,99990,Balance of Pleasantship,Ohio,1455,1427
61,39,65,0,Roundheadship,Ohio,720,699
61,39,65,0,Taylor Creekship,Ohio,521,517
61,39,65,0,Washingtonship,Ohio,729,709
50,39,67,0,Harrison County,Ohio,15864,15216
157,39,67,464,Adena,Ohio,123,117
157,39,67,7916,Bowerston,Ohio,398,383
157,39,67,10800,Cadiz,Ohio,3353,3209
157,39,67,21294,Deersville,Ohio,79,75
157,39,67,28798,Freeport,Ohio,369,353
157,39,67,34090,Harrisville,Ohio,235,224
157,39,67,36260,Hopedale,Ohio,950,916
157,39,67,39172,Jewett,Ohio,692,660
157,39,67,54068,New Athens,Ohio,320,314
157,39,67,70814,Scio,Ohio,763,729
157,39,67,99990,Balance of Harrison County,Ohio,8582,8236
61,39,67,0,Archership,Ohio,311,301
61,39,67,0,Athensship,Ohio,505,484
71,39,67,54068,New Athens,Ohio,320,314
71,39,67,99990,Balance of Athensship,Ohio,185,170
61,39,67,0,Cadizship,Ohio,3689,3534
71,39,67,10800,Cadiz,Ohio,3353,3209
71,39,67,99990,Balance of Cadizship,Ohio,336,325
61,39,67,0,Franklinship,Ohio,603,578
71,39,67,21294,Deersville,Ohio,79,75
71,39,67,99990,Balance of Franklinship,Ohio,524,503
61,39,67,0,Freeportship,Ohio,745,712
71,39,67,28798,Freeport,Ohio,369,353
71,39,67,99990,Balance of Freeportship,Ohio,376,359
61,39,67,0,Germanship,Ohio,805,773
61,39,67,0,Greenship,Ohio,1887,1816
71,39,67,36260,Hopedale,Ohio,950,916
71,39,67,99990,Balance of Greenship,Ohio,937,900
61,39,67,0,Monroeship,Ohio,1198,1150
71,39,67,7916,Bowerston,Ohio,398,383
71,39,67,99990,Balance of Monroeship,Ohio,800,767
61,39,67,0,Moorefieldship,Ohio,403,387
61,39,67,0,Northship,Ohio,1717,1646
71,39,67,70814,Scio,Ohio,763,729
71,39,67,99990,Balance of Northship,Ohio,954,917
61,39,67,0,Nottinghamship,Ohio,324,312
61,39,67,0,Rumleyship,Ohio,1471,1406
71,39,67,39172,Jewett,Ohio,692,660
71,39,67,99990,Balance of Rumleyship,Ohio,779,746
61,39,67,0,Short Creekship,Ohio,1090,1044
71,39,67,464,Adena,Ohio,123,117
71,39,67,34090,Harrisville,Ohio,235,224
71,39,67,99990,Balance of Short Creekship,Ohio,732,703
61,39,67,0,Stockship,Ohio,478,459
61,39,67,0,Washingtonship,Ohio,638,614
50,39,69,0,Henry County,Ohio,28215,27185
157,39,69,21812,Deshler,Ohio,1799,1730
157,39,69,27538,Florida,Ohio,232,219
157,39,69,33096,Hamler,Ohio,576,559
157,39,69,35854,Holgate,Ohio,1109,1070
157,39,69,43414,Liberty Center,Ohio,1180,1120
157,39,69,45794,McClure,Ohio,725,683
157,39,69,46942,Malinta,Ohio,265,256
157,39,69,53550,Napoleon,Ohio,8749,8299
157,39,69,54110,New Bavaria,Ohio,99,94
157,39,69,99990,Balance of Henry County,Ohio,13481,13155
61,39,69,0,Bartlowship,Ohio,2367,2275
71,39,69,21812,Deshler,Ohio,1799,1730
71,39,69,99990,Balance of Bartlowship,Ohio,568,545
61,39,69,0,Damascusship,Ohio,1801,1741
71,39,69,45794,McClure,Ohio,725,683
71,39,69,99990,Balance of Damascusship,Ohio,1076,1058
61,39,69,0,Flatrockship,Ohio,1247,1221
71,39,69,27538,Florida,Ohio,232,219
71,39,69,35854,Holgate,Ohio,53,52
71,39,69,99990,Balance of Flatrockship,Ohio,962,950
61,39,69,0,Freedomship,Ohio,946,920
61,39,69,0,Harrisonship,Ohio,1327,1292
71,39,69,53550,Napoleon,Ohio,302,300
71,39,69,99990,Balance of Harrisonship,Ohio,1025,992
61,39,69,0,Libertyship,Ohio,2581,2463
71,39,69,43414,Liberty Center,Ohio,1062,1006
71,39,69,53550,Napoleon,Ohio,202,194
71,39,69,99990,Balance of Libertyship,Ohio,1317,1263
61,39,69,0,Marionship,Ohio,1297,1271
71,39,69,33096,Hamler,Ohio,576,559
71,39,69,99990,Balance of Marionship,Ohio,721,712
61,39,69,0,Monroeship,Ohio,1142,1111
71,39,69,46942,Malinta,Ohio,265,256
71,39,69,99990,Balance of Monroeship,Ohio,877,855
61,39,69,0,Napoleonship,Ohio,9796,9308
71,39,69,53550,Napoleon,Ohio,8245,7805
71,39,69,99990,Balance of Napoleonship,Ohio,1551,1503
61,39,69,0,Pleasantship,Ohio,2026,1964
71,39,69,35854,Holgate,Ohio,1056,1018
71,39,69,54110,New Bavaria,Ohio,99,94
71,39,69,99990,Balance of Pleasantship,Ohio,871,852
61,39,69,0,Richfieldship,Ohio,682,669
61,39,69,0,Ridgevilleship,Ohio,1091,1068
61,39,69,0,Washingtonship,Ohio,1912,1882
71,39,69,43414,Liberty Center,Ohio,118,114
71,39,69,99990,Balance of Washingtonship,Ohio,1794,1768
50,39,71,0,Highland County,Ohio,43589,42971
157,39,71,32088,Greenfield,Ohio,4639,4555
157,39,71,35210,Highland,Ohio,254,246
157,39,71,35560,Hillsboro,Ohio,6605,6512
157,39,71,42476,Leesburg,Ohio,1314,1303
157,39,71,45542,Lynchburg,Ohio,1497,1471
157,39,71,53186,Mowrystown,Ohio,360,351
157,39,71,70534,Sardinia,Ohio,0,0
157,39,71,72578,Sinking Spring,Ohio,133,129
157,39,71,99990,Balance of Highland County,Ohio,28787,28404
61,39,71,0,Brushcreekship,Ohio,1381,1343
71,39,71,72578,Sinking Spring,Ohio,133,129
71,39,71,99990,Balance of Brushcreekship,Ohio,1248,1214
61,39,71,0,Clayship,Ohio,1431,1395
61,39,71,0,Concordship,Ohio,1415,1386
61,39,71,0,Dodsonship,Ohio,2607,2571
71,39,71,45542,Lynchburg,Ohio,1497,1471
71,39,71,99990,Balance of Dodsonship,Ohio,1110,1100
61,39,71,0,Fairfieldship,Ohio,3764,3707
71,39,71,35210,Highland,Ohio,254,246
71,39,71,42476,Leesburg,Ohio,1314,1303
71,39,71,99990,Balance of Fairfieldship,Ohio,2196,2158
61,39,71,0,Hamership,Ohio,680,669
61,39,71,0,Jacksonship,Ohio,1094,1108
61,39,71,0,Libertyship,Ohio,10242,10089
71,39,71,35560,Hillsboro,Ohio,6605,6512
71,39,71,99990,Balance of Libertyship,Ohio,3637,3577
61,39,71,0,Madisonship,Ohio,6725,6621
71,39,71,32088,Greenfield,Ohio,4639,4555
71,39,71,99990,Balance of Madisonship,Ohio,2086,2066
61,39,71,0,Marshallship,Ohio,1029,1018
61,39,71,0,New Marketship,Ohio,1888,1861
61,39,71,0,Paintship,Ohio,4585,4528
61,39,71,0,Pennship,Ohio,1409,1392
61,39,71,0,Salemship,Ohio,780,798
61,39,71,0,Unionship,Ohio,2065,2044
61,39,71,0,Washingtonship,Ohio,1123,1104
61,39,71,0,Whiteoakship,Ohio,1371,1337
71,39,71,53186,Mowrystown,Ohio,360,351
71,39,71,70534,Sardinia,Ohio,0,0
71,39,71,99990,Balance of Whiteoakship,Ohio,1011,986
50,39,73,0,Hocking County,Ohio,29380,28474
157,39,73,9834,Buchtel,Ohio,15,15
157,39,73,42084,Laurelville,Ohio,527,511
157,39,73,44632,Logan,Ohio,7152,7069
157,39,73,53410,Murray City,Ohio,449,441
157,39,73,99990,Balance of Hocking County,Ohio,21237,20438
61,39,73,0,Bentonship,Ohio,803,786
61,39,73,0,Fallsship,Ohio,11731,11573
71,39,73,44632,Logan,Ohio,6522,6448
71,39,73,99990,Balance of Fallsship,Ohio,5209,5125
61,39,73,0,Good Hopeship,Ohio,1399,1371
61,39,73,0,Greenship,Ohio,3261,3211
71,39,73,44632,Logan,Ohio,630,621
71,39,73,99990,Balance of Greenship,Ohio,2631,2590
61,39,73,0,Laurelship,Ohio,1166,1142
61,39,73,0,Marionship,Ohio,2463,2410
61,39,73,0,Perryship,Ohio,2560,2510
71,39,73,42084,Laurelville,Ohio,527,511
71,39,73,99990,Balance of Perryship,Ohio,2033,1999
61,39,73,0,Salt Creekship,Ohio,1210,1177
61,39,73,0,Starrship,Ohio,1560,1527
61,39,73,0,Wardship,Ohio,1933,1492
71,39,73,9834,Buchtel,Ohio,15,15
71,39,73,53410,Murray City,Ohio,449,441
71,39,73,99990,Balance of Wardship,Ohio,1469,1036
61,39,73,0,Washingtonship,Ohio,1294,1275
50,39,75,0,Holmes County,Ohio,42366,43957
157,39,75,3744,Baltic,Ohio,144,146
157,39,75,30506,Glenmont,Ohio,272,296
157,39,75,35994,Holmesville,Ohio,372,401
157,39,75,40180,Killbuck,Ohio,817,920
157,39,75,45066,Loudonville,Ohio,54,59
157,39,75,50372,Millersburg,Ohio,3025,3180
157,39,75,53634,Nashville,Ohio,197,184
157,39,75,99990,Balance of Holmes County,Ohio,37485,38771
61,39,75,0,Berlinship,Ohio,4252,4404
61,39,75,0,Clarkship,Ohio,4080,4207
71,39,75,3744,Baltic,Ohio,144,146
71,39,75,99990,Balance of Clarkship,Ohio,3936,4061
61,39,75,0,Hardyship,Ohio,5649,6012
71,39,75,50372,Millersburg,Ohio,3025,3180
71,39,75,99990,Balance of Hardyship,Ohio,2624,2832
61,39,75,0,Killbuckship,Ohio,1982,2085
71,39,75,40180,Killbuck,Ohio,817,920
71,39,75,99990,Balance of Killbuckship,Ohio,1165,1165
61,39,75,0,Knoxship,Ohio,1117,1162
71,39,75,53634,Nashville,Ohio,65,41
71,39,75,99990,Balance of Knoxship,Ohio,1052,1121
61,39,75,0,Mechanicship,Ohio,3127,3250
61,39,75,0,Monroeship,Ohio,1573,1635
61,39,75,0,Paintship,Ohio,4134,4285
61,39,75,0,Prairieship,Ohio,3133,3118
71,39,75,35994,Holmesville,Ohio,372,401
71,39,75,99990,Balance of Prairieship,Ohio,2761,2717
61,39,75,0,Richlandship,Ohio,1284,1343
71,39,75,30506,Glenmont,Ohio,272,296
71,39,75,99990,Balance of Richlandship,Ohio,1012,1047
61,39,75,0,Ripleyship,Ohio,2338,2423
61,39,75,0,Salt Creekship,Ohio,4252,4410
61,39,75,0,Walnut Creekship,Ohio,3821,3934
61,39,75,0,Washingtonship,Ohio,1624,1689
71,39,75,45066,Loudonville,Ohio,54,59
71,39,75,53634,Nashville,Ohio,132,143
71,39,75,99990,Balance of Washingtonship,Ohio,1438,1487
50,39,77,0,Huron County,Ohio,59626,58494
157,39,77,5228,Bellevue,Ohio,3673,3540
157,39,77,32368,Greenwich,Ohio,1476,1429
157,39,77,50134,Milan,Ohio,363,355
157,39,77,51618,Monroeville,Ohio,1400,1363
157,39,77,54908,New London,Ohio,2461,2380
157,39,77,56420,North Fairfield,Ohio,560,542
157,39,77,57302,Norwalk,Ohio,17012,16824
157,39,77,63800,Plymouth,Ohio,909,879
157,39,77,80458,Wakeman,Ohio,1047,1030
157,39,77,85232,Willard,Ohio,6236,6047
157,39,77,99990,Balance of Huron County,Ohio,24489,24105
61,39,77,0,Bellevue,Ohio,3673,3540
71,39,77,5228,Bellevue,Ohio,3673,3540
61,39,77,0,Bronsonship,Ohio,1973,1966
61,39,77,0,Clarksfieldship,Ohio,1625,1595
61,39,77,0,Fairfieldship,Ohio,1218,1185
71,39,77,56420,North Fairfield,Ohio,560,542
71,39,77,99990,Balance of Fairfieldship,Ohio,658,643
61,39,77,0,Fitchvilleship,Ohio,1056,1022
61,39,77,0,Greenfieldship,Ohio,1374,1438
61,39,77,0,Greenwich,Ohio,1476,1429
71,39,77,32368,Greenwich,Ohio,1476,1429
61,39,77,0,Greenwichship,Ohio,1044,1048
61,39,77,0,Hartlandship,Ohio,1112,1082
61,39,77,0,Lymeship,Ohio,853,842
61,39,77,0,New Havenship,Ohio,2621,2556
71,39,77,63800,Plymouth,Ohio,909,879
71,39,77,99990,Balance of New Havenship,Ohio,1712,1677
61,39,77,0,New Londonship,Ohio,3268,3171
71,39,77,54908,New London,Ohio,2461,2380
71,39,77,99990,Balance of New Londonship,Ohio,807,791
61,39,77,0,Norwalk,Ohio,17012,16824
71,39,77,57302,Norwalk,Ohio,17012,16824
61,39,77,0,Norwalkship,Ohio,3591,3490
71,39,77,50134,Milan,Ohio,363,355
71,39,77,99990,Balance of Norwalkship,Ohio,3228,3135
61,39,77,0,Norwichship,Ohio,1070,1055
61,39,77,0,Peruship,Ohio,1105,1067
61,39,77,0,Richmondship,Ohio,1102,1068
61,39,77,0,Ridgefieldship,Ohio,2329,2298
71,39,77,51618,Monroeville,Ohio,1400,1363
71,39,77,99990,Balance of Ridgefieldship,Ohio,929,935
61,39,77,0,Ripleyship,Ohio,1024,998
61,39,77,0,Shermanship,Ohio,510,501
61,39,77,0,Townsendship,Ohio,1623,1584
61,39,77,0,Wakemanship,Ohio,2731,2688
71,39,77,80458,Wakeman,Ohio,1047,1030
71,39,77,99990,Balance of Wakemanship,Ohio,1684,1658
61,39,77,0,Willard,Ohio,6236,6047
71,39,77,85232,Willard,Ohio,6236,6047
50,39,79,0,Jackson County,Ohio,33225,32449
157,39,79,16434,Coalton,Ohio,479,471
157,39,79,37842,Jackson,Ohio,6397,6252
